,SF63528,Year,Month,Day
4757,0.0125,1972,7,12
4758,0.0125,1972,7,13
4759,0.0125,1972,7,14
4760,0.0125,1972,7,17
4761,0.0125,1972,7,18
4762,0.0125,1972,7,19
4763,0.0125,1972,7,20
4764,0.0125,1972,7,21
4765,0.0125,1972,7,24
4766,0.0125,1972,7,25
4767,0.0125,1972,7,26
4768,0.0125,1972,7,27
4769,0.0125,1972,7,28
4770,0.0125,1972,7,31
4771,0.0125,1972,8,1
4772,0.0125,1972,8,2
4773,0.0125,1972,8,3
4774,0.0125,1972,8,4
4775,0.0125,1972,8,7
4776,0.0125,1972,8,8
4777,0.0125,1972,8,9
4778,0.0125,1972,8,10
4779,0.0125,1972,8,11
4780,0.0125,1972,8,14
4781,0.0125,1972,8,15
4782,0.0125,1972,8,16
4783,0.0125,1972,8,17
4784,0.0125,1972,8,18
4785,0.0125,1972,8,21
4786,0.0125,1972,8,22
4787,0.0125,1972,8,23
4788,0.0125,1972,8,24
4789,0.0125,1972,8,25
4790,0.0125,1972,8,28
4791,0.0125,1972,8,29
4792,0.0125,1972,8,30
4793,0.0125,1972,8,31
4794,0.0125,1972,9,1
4795,0.0125,1972,9,4
4796,0.0125,1972,9,5
4797,0.0125,1972,9,6
4798,0.0125,1972,9,7
4799,0.0125,1972,9,8
4800,0.0125,1972,9,11
4801,0.0125,1972,9,12
4802,0.0125,1972,9,13
4803,0.0125,1972,9,14
4804,0.0125,1972,9,15
4805,0.0125,1972,9,18
4806,0.0125,1972,9,19
4807,0.0125,1972,9,20
4808,0.0125,1972,9,21
4809,0.0125,1972,9,22
4810,0.0125,1972,9,25
4811,0.0125,1972,9,26
4812,0.0125,1972,9,27
4813,0.0125,1972,9,28
4814,0.0125,1972,9,29
4815,0.0125,1972,10,2
4816,0.0125,1972,10,3
4817,0.0125,1972,10,4
4818,0.0125,1972,10,5
4819,0.0125,1972,10,6
4820,0.0125,1972,10,9
4821,0.0125,1972,10,10
4822,0.0125,1972,10,11
4823,0.0125,1972,10,12
4824,0.0125,1972,10,13
4825,0.0125,1972,10,16
4826,0.0125,1972,10,17
4827,0.0125,1972,10,18
4828,0.0125,1972,10,19
4829,0.0125,1972,10,20
4830,0.0125,1972,10,23
4831,0.0125,1972,10,24
4832,0.0125,1972,10,25
4833,0.0125,1972,10,26
4834,0.0125,1972,10,27
4835,0.0125,1972,10,30
4836,0.0125,1972,10,31
4837,0.0125,1972,11,1
4838,0.0125,1972,11,2
4839,0.0125,1972,11,3
4840,0.0125,1972,11,6
4841,0.0125,1972,11,7
4842,0.0125,1972,11,8
4843,0.0125,1972,11,9
4844,0.0125,1972,11,10
4845,0.0125,1972,11,13
4846,0.0125,1972,11,14
4847,0.0125,1972,11,15
4848,0.0125,1972,11,16
4849,0.0125,1972,11,17
4850,0.0125,1972,11,20
4851,0.0125,1972,11,21
4852,0.0125,1972,11,22
4853,0.0125,1972,11,23
4854,0.0125,1972,11,24
4855,0.0125,1972,11,27
4856,0.0125,1972,11,28
4857,0.0125,1972,11,29
4858,0.0125,1972,11,30
4859,0.0125,1972,12,1
4860,0.0125,1972,12,4
4861,0.0125,1972,12,5
4862,0.0125,1972,12,6
4863,0.0125,1972,12,7
4864,0.0125,1972,12,8
4865,0.0125,1972,12,11
4866,0.0125,1972,12,12
4867,0.0125,1972,12,13
4868,0.0125,1972,12,14
4869,0.0125,1972,12,15
4870,0.0125,1972,12,18
4871,0.0125,1972,12,19
4872,0.0125,1972,12,20
4873,0.0125,1972,12,21
4874,0.0125,1972,12,22
4875,0.0125,1972,12,25
4876,0.0125,1972,12,26
4877,0.0125,1972,12,27
4878,0.0125,1972,12,28
4879,0.0125,1972,12,29
4880,0.0125,1973,1,1
4881,0.0125,1973,1,2
4882,0.0125,1973,1,3
4883,0.0125,1973,1,4
4884,0.0125,1973,1,5
4885,0.0125,1973,1,8
4886,0.0125,1973,1,9
4887,0.0125,1973,1,10
4888,0.0125,1973,1,11
4889,0.0125,1973,1,12
4890,0.0125,1973,1,15
4891,0.0125,1973,1,16
4892,0.0125,1973,1,17
4893,0.0125,1973,1,18
4894,0.0125,1973,1,19
4895,0.0125,1973,1,22
4896,0.0125,1973,1,23
4897,0.0125,1973,1,24
4898,0.0125,1973,1,25
4899,0.0125,1973,1,26
4900,0.0125,1973,1,29
4901,0.0125,1973,1,30
4902,0.0125,1973,1,31
4903,0.0125,1973,2,1
4904,0.0125,1973,2,2
4905,0.0125,1973,2,5
4906,0.0125,1973,2,6
4907,0.0125,1973,2,7
4908,0.0125,1973,2,8
4909,0.0125,1973,2,9
4910,0.0125,1973,2,12
4911,0.0125,1973,2,13
4912,0.0125,1973,2,14
4913,0.0125,1973,2,15
4914,0.0125,1973,2,16
4915,0.0125,1973,2,19
4916,0.0125,1973,2,20
4917,0.0125,1973,2,21
4918,0.0125,1973,2,22
4919,0.0125,1973,2,23
4920,0.0125,1973,2,26
4921,0.0125,1973,2,27
4922,0.0125,1973,2,28
4923,0.0125,1973,3,1
4924,0.0125,1973,3,2
4925,0.0125,1973,3,5
4926,0.0125,1973,3,6
4927,0.0125,1973,3,7
4928,0.0125,1973,3,8
4929,0.0125,1973,3,9
4930,0.0125,1973,3,12
4931,0.0125,1973,3,13
4932,0.0125,1973,3,14
4933,0.0125,1973,3,15
4934,0.0125,1973,3,16
4935,0.0125,1973,3,19
4936,0.0125,1973,3,20
4937,0.0125,1973,3,21
4938,0.0125,1973,3,22
4939,0.0125,1973,3,23
4940,0.0125,1973,3,26
4941,0.0125,1973,3,27
4942,0.0125,1973,3,28
4943,0.0125,1973,3,29
4944,0.0125,1973,3,30
4945,0.0125,1973,4,2
4946,0.0125,1973,4,3
4947,0.0125,1973,4,4
4948,0.0125,1973,4,5
4949,0.0125,1973,4,6
4950,0.0125,1973,4,9
4951,0.0125,1973,4,10
4952,0.0125,1973,4,11
4953,0.0125,1973,4,12
4954,0.0125,1973,4,13
4955,0.0125,1973,4,16
4956,0.0125,1973,4,17
4957,0.0125,1973,4,18
4958,0.0125,1973,4,19
4959,0.0125,1973,4,20
4960,0.0125,1973,4,23
4961,0.0125,1973,4,24
4962,0.0125,1973,4,25
4963,0.0125,1973,4,26
4964,0.0125,1973,4,27
4965,0.0125,1973,4,30
4966,0.0125,1973,5,1
4967,0.0125,1973,5,2
4968,0.0125,1973,5,3
4969,0.0125,1973,5,4
4970,0.0125,1973,5,7
4971,0.0125,1973,5,8
4972,0.0125,1973,5,9
4973,0.0125,1973,5,10
4974,0.0125,1973,5,11
4975,0.0125,1973,5,14
4976,0.0125,1973,5,15
4977,0.0125,1973,5,16
4978,0.0125,1973,5,17
4979,0.0125,1973,5,18
4980,0.0125,1973,5,21
4981,0.0125,1973,5,22
4982,0.0125,1973,5,23
4983,0.0125,1973,5,24
4984,0.0125,1973,5,25
4985,0.0125,1973,5,28
4986,0.0125,1973,5,29
4987,0.0125,1973,5,30
4988,0.0125,1973,5,31
4989,0.0125,1973,6,1
4990,0.0125,1973,6,4
4991,0.0125,1973,6,5
4992,0.0125,1973,6,6
4993,0.0125,1973,6,7
4994,0.0125,1973,6,8
4995,0.0125,1973,6,11
4996,0.0125,1973,6,12
4997,0.0125,1973,6,13
4998,0.0125,1973,6,14
4999,0.0125,1973,6,15
5000,0.0125,1973,6,18
5001,0.0125,1973,6,19
5002,0.0125,1973,6,20
5003,0.0125,1973,6,21
5004,0.0125,1973,6,22
5005,0.0125,1973,6,25
5006,0.0125,1973,6,26
5007,0.0125,1973,6,27
5008,0.0125,1973,6,28
5009,0.0125,1973,6,29
5010,0.0125,1973,7,2
5011,0.0125,1973,7,3
5012,0.0125,1973,7,4
5013,0.0125,1973,7,5
5014,0.0125,1973,7,6
5015,0.0125,1973,7,9
5016,0.0125,1973,7,10
5017,0.0125,1973,7,11
5018,0.0125,1973,7,12
5019,0.0125,1973,7,13
5020,0.0125,1973,7,16
5021,0.0125,1973,7,17
5022,0.0125,1973,7,18
5023,0.0125,1973,7,19
5024,0.0125,1973,7,20
5025,0.0125,1973,7,23
5026,0.0125,1973,7,24
5027,0.0125,1973,7,25
5028,0.0125,1973,7,26
5029,0.0125,1973,7,27
5030,0.0125,1973,7,30
5031,0.0125,1973,7,31
5032,0.0125,1973,8,1
5033,0.0125,1973,8,2
5034,0.0125,1973,8,3
5035,0.0125,1973,8,6
5036,0.0125,1973,8,7
5037,0.0125,1973,8,8
5038,0.0125,1973,8,9
5039,0.0125,1973,8,10
5040,0.0125,1973,8,13
5041,0.0125,1973,8,14
5042,0.0125,1973,8,15
5043,0.0125,1973,8,16
5044,0.0125,1973,8,17
5045,0.0125,1973,8,20
5046,0.0125,1973,8,21
5047,0.0125,1973,8,22
5048,0.0125,1973,8,23
5049,0.0125,1973,8,24
5050,0.0125,1973,8,27
5051,0.0125,1973,8,28
5052,0.0125,1973,8,29
5053,0.0125,1973,8,30
5054,0.0125,1973,8,31
5055,0.0125,1973,9,3
5056,0.0125,1973,9,4
5057,0.0125,1973,9,5
5058,0.0125,1973,9,6
5059,0.0125,1973,9,7
5060,0.0125,1973,9,10
5061,0.0125,1973,9,11
5062,0.0125,1973,9,12
5063,0.0125,1973,9,13
5064,0.0125,1973,9,14
5065,0.0125,1973,9,17
5066,0.0125,1973,9,18
5067,0.0125,1973,9,19
5068,0.0125,1973,9,20
5069,0.0125,1973,9,21
5070,0.0125,1973,9,24
5071,0.0125,1973,9,25
5072,0.0125,1973,9,26
5073,0.0125,1973,9,27
5074,0.0125,1973,9,28
5075,0.0125,1973,10,1
5076,0.0125,1973,10,2
5077,0.0125,1973,10,3
5078,0.0125,1973,10,4
5079,0.0125,1973,10,5
5080,0.0125,1973,10,8
5081,0.0125,1973,10,9
5082,0.0125,1973,10,10
5083,0.0125,1973,10,11
5084,0.0125,1973,10,12
5085,0.0125,1973,10,15
5086,0.0125,1973,10,16
5087,0.0125,1973,10,17
5088,0.0125,1973,10,18
5089,0.0125,1973,10,19
5090,0.0125,1973,10,22
5091,0.0125,1973,10,23
5092,0.0125,1973,10,24
5093,0.0125,1973,10,25
5094,0.0125,1973,10,26
5095,0.0125,1973,10,29
5096,0.0125,1973,10,30
5097,0.0125,1973,10,31
5098,0.0125,1973,11,1
5099,0.0125,1973,11,2
5100,0.0125,1973,11,5
5101,0.0125,1973,11,6
5102,0.0125,1973,11,7
5103,0.0125,1973,11,8
5104,0.0125,1973,11,9
5105,0.0125,1973,11,12
5106,0.0125,1973,11,13
5107,0.0125,1973,11,14
5108,0.0125,1973,11,15
5109,0.0125,1973,11,16
5110,0.0125,1973,11,19
5111,0.0125,1973,11,20
5112,0.0125,1973,11,21
5113,0.0125,1973,11,22
5114,0.0125,1973,11,23
5115,0.0125,1973,11,26
5116,0.0125,1973,11,27
5117,0.0125,1973,11,28
5118,0.0125,1973,11,29
5119,0.0125,1973,11,30
5120,0.0125,1973,12,3
5121,0.0125,1973,12,4
5122,0.0125,1973,12,5
5123,0.0125,1973,12,6
5124,0.0125,1973,12,7
5125,0.0125,1973,12,10
5126,0.0125,1973,12,11
5127,0.0125,1973,12,12
5128,0.0125,1973,12,13
5129,0.0125,1973,12,14
5130,0.0125,1973,12,17
5131,0.0125,1973,12,18
5132,0.0125,1973,12,19
5133,0.0125,1973,12,20
5134,0.0125,1973,12,21
5135,0.0125,1973,12,24
5136,0.0125,1973,12,25
5137,0.0125,1973,12,26
5138,0.0125,1973,12,27
5139,0.0125,1973,12,28
5140,0.0125,1973,12,31
5141,0.0125,1974,1,1
5142,0.0125,1974,1,2
5143,0.0125,1974,1,3
5144,0.0125,1974,1,4
5145,0.0125,1974,1,7
5146,0.0125,1974,1,8
5147,0.0125,1974,1,9
5148,0.0125,1974,1,10
5149,0.0125,1974,1,11
5150,0.0125,1974,1,14
5151,0.0125,1974,1,15
5152,0.0125,1974,1,16
5153,0.0125,1974,1,17
5154,0.0125,1974,1,18
5155,0.0125,1974,1,21
5156,0.0125,1974,1,22
5157,0.0125,1974,1,23
5158,0.0125,1974,1,24
5159,0.0125,1974,1,25
5160,0.0125,1974,1,28
5161,0.0125,1974,1,29
5162,0.0125,1974,1,30
5163,0.0125,1974,1,31
5164,0.0125,1974,2,1
5165,0.0125,1974,2,4
5166,0.0125,1974,2,5
5167,0.0125,1974,2,6
5168,0.0125,1974,2,7
5169,0.0125,1974,2,8
5170,0.0125,1974,2,11
5171,0.0125,1974,2,12
5172,0.0125,1974,2,13
5173,0.0125,1974,2,14
5174,0.0125,1974,2,15
5175,0.0125,1974,2,18
5176,0.0125,1974,2,19
5177,0.0125,1974,2,20
5178,0.0125,1974,2,21
5179,0.0125,1974,2,22
5180,0.0125,1974,2,25
5181,0.0125,1974,2,26
5182,0.0125,1974,2,27
5183,0.0125,1974,2,28
5184,0.0125,1974,3,1
5185,0.0125,1974,3,4
5186,0.0125,1974,3,5
5187,0.0125,1974,3,6
5188,0.0125,1974,3,7
5189,0.0125,1974,3,8
5190,0.0125,1974,3,11
5191,0.0125,1974,3,12
5192,0.0125,1974,3,13
5193,0.0125,1974,3,14
5194,0.0125,1974,3,15
5195,0.0125,1974,3,18
5196,0.0125,1974,3,19
5197,0.0125,1974,3,20
5198,0.0125,1974,3,21
5199,0.0125,1974,3,22
5200,0.0125,1974,3,25
5201,0.0125,1974,3,26
5202,0.0125,1974,3,27
5203,0.0125,1974,3,28
5204,0.0125,1974,3,29
5205,0.0125,1974,4,1
5206,0.0125,1974,4,2
5207,0.0125,1974,4,3
5208,0.0125,1974,4,4
5209,0.0125,1974,4,5
5210,0.0125,1974,4,8
5211,0.0125,1974,4,9
5212,0.0125,1974,4,10
5213,0.0125,1974,4,11
5214,0.0125,1974,4,12
5215,0.0125,1974,4,15
5216,0.0125,1974,4,16
5217,0.0125,1974,4,17
5218,0.0125,1974,4,18
5219,0.0125,1974,4,19
5220,0.0125,1974,4,22
5221,0.0125,1974,4,23
5222,0.0125,1974,4,24
5223,0.0125,1974,4,25
5224,0.0125,1974,4,26
5225,0.0125,1974,4,29
5226,0.0125,1974,4,30
5227,0.0125,1974,5,1
5228,0.0125,1974,5,2
5229,0.0125,1974,5,3
5230,0.0125,1974,5,6
5231,0.0125,1974,5,7
5232,0.0125,1974,5,8
5233,0.0125,1974,5,9
5234,0.0125,1974,5,10
5235,0.0125,1974,5,13
5236,0.0125,1974,5,14
5237,0.0125,1974,5,15
5238,0.0125,1974,5,16
5239,0.0125,1974,5,17
5240,0.0125,1974,5,20
5241,0.0125,1974,5,21
5242,0.0125,1974,5,22
5243,0.0125,1974,5,23
5244,0.0125,1974,5,24
5245,0.0125,1974,5,27
5246,0.0125,1974,5,28
5247,0.0125,1974,5,29
5248,0.0125,1974,5,30
5249,0.0125,1974,5,31
5250,0.0125,1974,6,3
5251,0.0125,1974,6,4
5252,0.0125,1974,6,5
5253,0.0125,1974,6,6
5254,0.0125,1974,6,7
5255,0.0125,1974,6,10
5256,0.0125,1974,6,11
5257,0.0125,1974,6,12
5258,0.0125,1974,6,13
5259,0.0125,1974,6,14
5260,0.0125,1974,6,17
5261,0.0125,1974,6,18
5262,0.0125,1974,6,19
5263,0.0125,1974,6,20
5264,0.0125,1974,6,21
5265,0.0125,1974,6,24
5266,0.0125,1974,6,25
5267,0.0125,1974,6,26
5268,0.0125,1974,6,27
5269,0.0125,1974,6,28
5270,0.0125,1974,7,1
5271,0.0125,1974,7,2
5272,0.0125,1974,7,3
5273,0.0125,1974,7,4
5274,0.0125,1974,7,5
5275,0.0125,1974,7,8
5276,0.0125,1974,7,9
5277,0.0125,1974,7,10
5278,0.0125,1974,7,11
5279,0.0125,1974,7,12
5280,0.0125,1974,7,15
5281,0.0125,1974,7,16
5282,0.0125,1974,7,17
5283,0.0125,1974,7,18
5284,0.0125,1974,7,19
5285,0.0125,1974,7,22
5286,0.0125,1974,7,23
5287,0.0125,1974,7,24
5288,0.0125,1974,7,25
5289,0.0125,1974,7,26
5290,0.0125,1974,7,29
5291,0.0125,1974,7,30
5292,0.0125,1974,7,31
5293,0.0125,1974,8,1
5294,0.0125,1974,8,2
5295,0.0125,1974,8,5
5296,0.0125,1974,8,6
5297,0.0125,1974,8,7
5298,0.0125,1974,8,8
5299,0.0125,1974,8,9
5300,0.0125,1974,8,12
5301,0.0125,1974,8,13
5302,0.0125,1974,8,14
5303,0.0125,1974,8,15
5304,0.0125,1974,8,16
5305,0.0125,1974,8,19
5306,0.0125,1974,8,20
5307,0.0125,1974,8,21
5308,0.0125,1974,8,22
5309,0.0125,1974,8,23
5310,0.0125,1974,8,26
5311,0.0125,1974,8,27
5312,0.0125,1974,8,28
5313,0.0125,1974,8,29
5314,0.0125,1974,8,30
5315,0.0125,1974,9,2
5316,0.0125,1974,9,3
5317,0.0125,1974,9,4
5318,0.0125,1974,9,5
5319,0.0125,1974,9,6
5320,0.0125,1974,9,9
5321,0.0125,1974,9,10
5322,0.0125,1974,9,11
5323,0.0125,1974,9,12
5324,0.0125,1974,9,13
5325,0.0125,1974,9,16
5326,0.0125,1974,9,17
5327,0.0125,1974,9,18
5328,0.0125,1974,9,19
5329,0.0125,1974,9,20
5330,0.0125,1974,9,23
5331,0.0125,1974,9,24
5332,0.0125,1974,9,25
5333,0.0125,1974,9,26
5334,0.0125,1974,9,27
5335,0.0125,1974,9,30
5336,0.0125,1974,10,1
5337,0.0125,1974,10,2
5338,0.0125,1974,10,3
5339,0.0125,1974,10,4
5340,0.0125,1974,10,7
5341,0.0125,1974,10,8
5342,0.0125,1974,10,9
5343,0.0125,1974,10,10
5344,0.0125,1974,10,11
5345,0.0125,1974,10,14
5346,0.0125,1974,10,15
5347,0.0125,1974,10,16
5348,0.0125,1974,10,17
5349,0.0125,1974,10,18
5350,0.0125,1974,10,21
5351,0.0125,1974,10,22
5352,0.0125,1974,10,23
5353,0.0125,1974,10,24
5354,0.0125,1974,10,25
5355,0.0125,1974,10,28
5356,0.0125,1974,10,29
5357,0.0125,1974,10,30
5358,0.0125,1974,10,31
5359,0.0125,1974,11,1
5360,0.0125,1974,11,4
5361,0.0125,1974,11,5
5362,0.0125,1974,11,6
5363,0.0125,1974,11,7
5364,0.0125,1974,11,8
5365,0.0125,1974,11,11
5366,0.0125,1974,11,12
5367,0.0125,1974,11,13
5368,0.0125,1974,11,14
5369,0.0125,1974,11,15
5370,0.0125,1974,11,18
5371,0.0125,1974,11,19
5372,0.0125,1974,11,20
5373,0.0125,1974,11,21
5374,0.0125,1974,11,22
5375,0.0125,1974,11,25
5376,0.0125,1974,11,26
5377,0.0125,1974,11,27
5378,0.0125,1974,11,28
5379,0.0125,1974,11,29
5380,0.0125,1974,12,2
5381,0.0125,1974,12,3
5382,0.0125,1974,12,4
5383,0.0125,1974,12,5
5384,0.0125,1974,12,6
5385,0.0125,1974,12,9
5386,0.0125,1974,12,10
5387,0.0125,1974,12,11
5388,0.0125,1974,12,12
5389,0.0125,1974,12,13
5390,0.0125,1974,12,16
5391,0.0125,1974,12,17
5392,0.0125,1974,12,18
5393,0.0125,1974,12,19
5394,0.0125,1974,12,20
5395,0.0125,1974,12,23
5396,0.0125,1974,12,24
5397,0.0125,1974,12,25
5398,0.0125,1974,12,26
5399,0.0125,1974,12,27
5400,0.0125,1974,12,30
5401,0.0125,1974,12,31
5402,0.0125,1975,1,1
5403,0.0125,1975,1,2
5404,0.0125,1975,1,3
5405,0.0125,1975,1,6
5406,0.0125,1975,1,7
5407,0.0125,1975,1,8
5408,0.0125,1975,1,9
5409,0.0125,1975,1,10
5410,0.0125,1975,1,13
5411,0.0125,1975,1,14
5412,0.0125,1975,1,15
5413,0.0125,1975,1,16
5414,0.0125,1975,1,17
5415,0.0125,1975,1,20
5416,0.0125,1975,1,21
5417,0.0125,1975,1,22
5418,0.0125,1975,1,23
5419,0.0125,1975,1,24
5420,0.0125,1975,1,27
5421,0.0125,1975,1,28
5422,0.0125,1975,1,29
5423,0.0125,1975,1,30
5424,0.0125,1975,1,31
5425,0.0125,1975,2,3
5426,0.0125,1975,2,4
5427,0.0125,1975,2,5
5428,0.0125,1975,2,6
5429,0.0125,1975,2,7
5430,0.0125,1975,2,10
5431,0.0125,1975,2,11
5432,0.0125,1975,2,12
5433,0.0125,1975,2,13
5434,0.0125,1975,2,14
5435,0.0125,1975,2,17
5436,0.0125,1975,2,18
5437,0.0125,1975,2,19
5438,0.0125,1975,2,20
5439,0.0125,1975,2,21
5440,0.0125,1975,2,24
5441,0.0125,1975,2,25
5442,0.0125,1975,2,26
5443,0.0125,1975,2,27
5444,0.0125,1975,2,28
5445,0.0125,1975,3,3
5446,0.0125,1975,3,4
5447,0.0125,1975,3,5
5448,0.0125,1975,3,6
5449,0.0125,1975,3,7
5450,0.0125,1975,3,10
5451,0.0125,1975,3,11
5452,0.0125,1975,3,12
5453,0.0125,1975,3,13
5454,0.0125,1975,3,14
5455,0.0125,1975,3,17
5456,0.0125,1975,3,18
5457,0.0125,1975,3,19
5458,0.0125,1975,3,20
5459,0.0125,1975,3,21
5460,0.0125,1975,3,24
5461,0.0125,1975,3,25
5462,0.0125,1975,3,26
5463,0.0125,1975,3,27
5464,0.0125,1975,3,28
5465,0.0125,1975,3,31
5466,0.0125,1975,4,1
5467,0.0125,1975,4,2
5468,0.0125,1975,4,3
5469,0.0125,1975,4,4
5470,0.0125,1975,4,7
5471,0.0125,1975,4,8
5472,0.0125,1975,4,9
5473,0.0125,1975,4,10
5474,0.0125,1975,4,11
5475,0.0125,1975,4,14
5476,0.0125,1975,4,15
5477,0.0125,1975,4,16
5478,0.0125,1975,4,17
5479,0.0125,1975,4,18
5480,0.0125,1975,4,21
5481,0.0125,1975,4,22
5482,0.0125,1975,4,23
5483,0.0125,1975,4,24
5484,0.0125,1975,4,25
5485,0.0125,1975,4,28
5486,0.0125,1975,4,29
5487,0.0125,1975,4,30
5488,0.0125,1975,5,1
5489,0.0125,1975,5,2
5490,0.0125,1975,5,5
5491,0.0125,1975,5,6
5492,0.0125,1975,5,7
5493,0.0125,1975,5,8
5494,0.0125,1975,5,9
5495,0.0125,1975,5,12
5496,0.0125,1975,5,13
5497,0.0125,1975,5,14
5498,0.0125,1975,5,15
5499,0.0125,1975,5,16
5500,0.0125,1975,5,19
5501,0.0125,1975,5,20
5502,0.0125,1975,5,21
5503,0.0125,1975,5,22
5504,0.0125,1975,5,23
5505,0.0125,1975,5,26
5506,0.0125,1975,5,27
5507,0.0125,1975,5,28
5508,0.0125,1975,5,29
5509,0.0125,1975,5,30
5510,0.0125,1975,6,2
5511,0.0125,1975,6,3
5512,0.0125,1975,6,4
5513,0.0125,1975,6,5
5514,0.0125,1975,6,6
5515,0.0125,1975,6,9
5516,0.0125,1975,6,10
5517,0.0125,1975,6,11
5518,0.0125,1975,6,12
5519,0.0125,1975,6,13
5520,0.0125,1975,6,16
5521,0.0125,1975,6,17
5522,0.0125,1975,6,18
5523,0.0125,1975,6,19
5524,0.0125,1975,6,20
5525,0.0125,1975,6,23
5526,0.0125,1975,6,24
5527,0.0125,1975,6,25
5528,0.0125,1975,6,26
5529,0.0125,1975,6,27
5530,0.0125,1975,6,30
5531,0.0125,1975,7,1
5532,0.0125,1975,7,2
5533,0.0125,1975,7,3
5534,0.0125,1975,7,4
5535,0.0125,1975,7,7
5536,0.0125,1975,7,8
5537,0.0125,1975,7,9
5538,0.0125,1975,7,10
5539,0.0125,1975,7,11
5540,0.0125,1975,7,14
5541,0.0125,1975,7,15
5542,0.0125,1975,7,16
5543,0.0125,1975,7,17
5544,0.0125,1975,7,18
5545,0.0125,1975,7,21
5546,0.0125,1975,7,22
5547,0.0125,1975,7,23
5548,0.0125,1975,7,24
5549,0.0125,1975,7,25
5550,0.0125,1975,7,28
5551,0.0125,1975,7,29
5552,0.0125,1975,7,30
5553,0.0125,1975,7,31
5554,0.0125,1975,8,1
5555,0.0125,1975,8,4
5556,0.0125,1975,8,5
5557,0.0125,1975,8,6
5558,0.0125,1975,8,7
5559,0.0125,1975,8,8
5560,0.0125,1975,8,11
5561,0.0125,1975,8,12
5562,0.0125,1975,8,13
5563,0.0125,1975,8,14
5564,0.0125,1975,8,15
5565,0.0125,1975,8,18
5566,0.0125,1975,8,19
5567,0.0125,1975,8,20
5568,0.0125,1975,8,21
5569,0.0125,1975,8,22
5570,0.0125,1975,8,25
5571,0.0125,1975,8,26
5572,0.0125,1975,8,27
5573,0.0125,1975,8,28
5574,0.0125,1975,8,29
5575,0.0125,1975,9,1
5576,0.0125,1975,9,2
5577,0.0125,1975,9,3
5578,0.0125,1975,9,4
5579,0.0125,1975,9,5
5580,0.0125,1975,9,8
5581,0.0125,1975,9,9
5582,0.0125,1975,9,10
5583,0.0125,1975,9,11
5584,0.0125,1975,9,12
5585,0.0125,1975,9,15
5586,0.0125,1975,9,16
5587,0.0125,1975,9,17
5588,0.0125,1975,9,18
5589,0.0125,1975,9,19
5590,0.0125,1975,9,22
5591,0.0125,1975,9,23
5592,0.0125,1975,9,24
5593,0.0125,1975,9,25
5594,0.0125,1975,9,26
5595,0.0125,1975,9,29
5596,0.0125,1975,9,30
5597,0.0125,1975,10,1
5598,0.0125,1975,10,2
5599,0.0125,1975,10,3
5600,0.0125,1975,10,6
5601,0.0125,1975,10,7
5602,0.0125,1975,10,8
5603,0.0125,1975,10,9
5604,0.0125,1975,10,10
5605,0.0125,1975,10,13
5606,0.0125,1975,10,14
5607,0.0125,1975,10,15
5608,0.0125,1975,10,16
5609,0.0125,1975,10,17
5610,0.0125,1975,10,20
5611,0.0125,1975,10,21
5612,0.0125,1975,10,22
5613,0.0125,1975,10,23
5614,0.0125,1975,10,24
5615,0.0125,1975,10,27
5616,0.0125,1975,10,28
5617,0.0125,1975,10,29
5618,0.0125,1975,10,30
5619,0.0125,1975,10,31
5620,0.0125,1975,11,3
5621,0.0125,1975,11,4
5622,0.0125,1975,11,5
5623,0.0125,1975,11,6
5624,0.0125,1975,11,7
5625,0.0125,1975,11,10
5626,0.0125,1975,11,11
5627,0.0125,1975,11,12
5628,0.0125,1975,11,13
5629,0.0125,1975,11,14
5630,0.0125,1975,11,17
5631,0.0125,1975,11,18
5632,0.0125,1975,11,19
5633,0.0125,1975,11,20
5634,0.0125,1975,11,21
5635,0.0125,1975,11,24
5636,0.0125,1975,11,25
5637,0.0125,1975,11,26
5638,0.0125,1975,11,27
5639,0.0125,1975,11,28
5640,0.0125,1975,12,1
5641,0.0125,1975,12,2
5642,0.0125,1975,12,3
5643,0.0125,1975,12,4
5644,0.0125,1975,12,5
5645,0.0125,1975,12,8
5646,0.0125,1975,12,9
5647,0.0125,1975,12,10
5648,0.0125,1975,12,11
5649,0.0125,1975,12,12
5650,0.0125,1975,12,15
5651,0.0125,1975,12,16
5652,0.0125,1975,12,17
5653,0.0125,1975,12,18
5654,0.0125,1975,12,19
5655,0.0125,1975,12,22
5656,0.0125,1975,12,23
5657,0.0125,1975,12,24
5658,0.0125,1975,12,25
5659,0.0125,1975,12,26
5660,0.0125,1975,12,29
5661,0.0125,1975,12,30
5662,0.0125,1975,12,31
5663,0.0125,1976,1,1
5664,0.0125,1976,1,2
5665,0.0125,1976,1,5
5666,0.0125,1976,1,6
5667,0.0125,1976,1,7
5668,0.0125,1976,1,8
5669,0.0125,1976,1,9
5670,0.0125,1976,1,12
5671,0.0125,1976,1,13
5672,0.0125,1976,1,14
5673,0.0125,1976,1,15
5674,0.0125,1976,1,16
5675,0.0125,1976,1,19
5676,0.0125,1976,1,20
5677,0.0125,1976,1,21
5678,0.0125,1976,1,22
5679,0.0125,1976,1,23
5680,0.0125,1976,1,26
5681,0.0125,1976,1,27
5682,0.0125,1976,1,28
5683,0.0125,1976,1,29
5684,0.0125,1976,1,30
5685,0.0125,1976,2,2
5686,0.0125,1976,2,3
5687,0.0125,1976,2,4
5688,0.0125,1976,2,5
