,TOTAL,Nacional,Bienes,Servicios,Importado ,Bienes,Year,Month
258,102.674477125788,102.667866198454,103.215819071283,102.163040069696,104.523736025534,104.523736025534,2014,7
259,102.444010228471,102.345479800317,102.505158401875,102.23573291559,104.222885826316,104.222885826316,2014,8
260,102.549934006794,102.486151659622,102.273448695383,102.746527346622,100.902176838145,100.902176838145,2014,9
261,103.468683998594,103.052140403233,102.890814224671,103.266938601949,105.21031711252,105.21031711252,2014,10
262,103.70546933615,103.504995862655,103.170612130783,103.445669659867,106.084712949179,106.084712949179,2014,11
263,102.965692765501,102.794940327835,102.003243191798,103.83894983526,103.652500189581,103.652500189581,2014,12
264,103.76552989655,103.584111419214,102.523517861537,104.542783286377,105.363674344595,105.363674344595,2015,1
265,103.750696578564,103.82935707657,102.212736855593,105.394434851777,103.081810675861,103.081810675861,2015,2
266,104.32534081032,104.056095126432,101.59422211143,106.248949505642,104.769386410509,104.769386410509,2015,3
267,104.525064057204,104.172519240624,102.415812772867,106.233276830417,108.49668642215,108.49668642215,2015,4
268,104.659077215876,104.069623293372,101.680762459042,106.664207787842,111.654943998267,111.654943998267,2015,5
269,105.136127988081,103.987611140657,100.150222584798,107.520555887508,116.117791815422,116.117791815422,2015,6
270,104.804744017081,104.361982199801,101.330152975487,107.660174337466,110.899820334809,110.899820334809,2015,7
271,106.646298655046,105.885539825273,103.312442453684,108.460831502572,114.499315342411,114.499315342411,2015,8
272,106.687291891837,106.096474885875,103.16788088859,109.149880475687,109.416001009456,109.416001009456,2015,9
273,108.088600213981,106.953632638281,104.17848814325,109.929193646397,116.235036275959,116.235036275959,2015,10
274,107.414602174507,106.42928283498,102.593360124877,110.145712271289,116.246827532202,116.246827532202,2015,11
275,107.509054401774,107.047356159045,103.50356325811,110.719606609073,112.359299892593,112.359299892593,2015,12
276,108.129883741857,107.875907002314,104.824721303578,110.817055470949,110.149249550431,110.149249550431,2016,1
277,108.515766435464,108.243335342165,105.024488694437,112.002809612335,111.609087152886,111.609087152886,2016,2
278,109.220422326915,108.618435783901,105.368479337646,111.817182983312,112.988723532772,112.988723532772,2016,3
279,107.632673734587,107.459465353345,103.610487215336,111.828235388737,108.53103187775,108.53103187775,2016,4
280,108.908749444059,108.974570231135,105.267391831965,112.52425353484,108.776575526953,108.776575526953,2016,5
281,109.640021556749,109.762616799175,105.998427123898,113.238412789667,110.319167533119,110.319167533119,2016,6
282,109.730595132683,109.96438686811,106.608880309248,113.335518791759,110.247041575173,110.247041575173,2016,7
283,110.385546279089,110.339243491348,107.40540327943,113.466957208833,109.365788283055,109.365788283055,2016,8
284,110.6903455808,110.645398972941,107.704365433294,113.737651501556,110.348728775728,110.348728775728,2016,9
285,111.40022677133,111.64247119046,109.151338162112,114.103007520755,108.780722373756,108.780722373756,2016,10
286,111.129170778982,111.541935661025,109.269163881227,113.777846199335,106.681319721131,106.681319721131,2016,11
287,113.606486772666,114.110276998297,112.933738565004,115.539961744107,110.812970920175,110.812970920175,2016,12
288,112.986416452219,113.301035172903,110.762168250389,115.572133270701,108.652188332092,108.652188332092,2017,1
289,112.876200028099,112.56929077066,109.776279312871,115.571655094871,115.547511778122,115.547511778122,2017,2
290,112.543417289179,111.750880988382,108.67549154653,115.609481680103,116.700279315622,116.700279315622,2017,3
291,113.252089296975,113.069520845512,109.683269048056,115.927427472542,117.458058718255,117.458058718255,2017,4
292,113.304466706854,112.584199209089,109.382000072881,115.779733323694,119.530997761152,119.530997761152,2017,5
293,113.809888828553,112.960457531785,109.610828217808,116.062369986953,123.144974189525,123.144974189525,2017,6
294,113.634789013566,113.170765462781,110.32707100078,116.00993336634,119.97443042551,119.97443042551,2017,7
295,113.907141482614,113.48750831399,110.809626750115,116.000129104446,117.034824050819,117.034824050819,2017,8
296,113.68776281062,113.240661790362,111.309071393562,115.338584068918,116.348156173329,116.348156173329,2017,9
297,114.024440733731,113.66347595332,111.377465000808,115.631899388829,115.328340443814,115.328340443814,2017,10
298,114.111165673805,113.937328651813,111.654191966558,116.244110388068,115.499728687341,115.499728687341,2017,11
299,115.329197991641,114.797173710908,112.851800183858,117.049354804966,122.480183491099,122.480183491099,2017,12
300,114.558927504072,114.251492705932,110.875193194063,117.903346391451,116.143359629702,116.143359629702,2018,1
301,115.314420196302,115.028982654947,112.129335477446,118.459645996637,117.716271192992,117.716271192992,2018,2
302,117.473560112042,116.516244386733,115.191839322029,118.311002806122,125.674338601741,125.674338601741,2018,3
303,115.936465806067,115.439613726178,111.292512256409,119.238058248625,121.840199366598,121.840199366598,2018,4
304,116.91557785109,116.604683740069,113.342605601524,119.654975270292,120.674052920592,120.674052920592,2018,5
305,116.581641195819,116.070323314924,112.634980983624,119.368404116366,122.002371098553,122.002371098553,2018,6
306,117.269331840744,117.056646640806,113.390667208063,120.578693778259,119.267040116501,119.267040116501,2018,7
307,117.465361629455,116.761931967298,112.755188401325,120.585029584964,123.326835370961,123.326835370961,2018,8
308,116.999427825858,116.461408134393,113.174538876172,119.580622038839,121.795397792351,121.795397792351,2018,9
309,115.904682360278,115.207395088351,109.974746494238,120.311483271776,118.837512120503,118.837512120503,2018,10
310,116.41647308514,115.814145385788,111.26901483414,120.585123718512,120.387883369774,120.387883369774,2018,11
311,116.184161732541,116.088014626203,111.484883639541,121.063497775448,118.551261439133,118.551261439133,2018,12
312,116.741571450676,116.243623631641,111.350737559707,121.711784526398,122.392439195516,122.392439195516,2019,1
313,117.379356394006,116.709671988329,112.661552100692,121.694345355572,123.556124989581,123.556124989581,2019,2
314,116.594669457488,116.280825613132,111.370935574139,121.519319543048,118.794163645722,118.794163645722,2019,3
315,117.282543024391,116.36952043857,111.090424502959,121.00845770585,127.146472298398,127.146472298398,2019,4
316,117.196963982552,116.736385232408,111.99551249654,121.501099906088,122.450013797373,122.450013797373,2019,5
317,118.050021557668,117.716948253951,112.916438528052,122.110003160541,122.511406769417,122.511406769417,2019,6
318,118.221203607856,117.166976841581,112.797869732247,121.714204994574,125.67701696404,125.67701696404,2019,7
319,117.609483141838,116.976592856512,112.023811098427,121.512777448472,123.644449677879,123.644449677879,2019,8
320,117.613860805054,116.140933497989,111.513179875835,120.744878331822,128.684530826658,128.684530826658,2019,9
321,117.109001441429,115.498622888134,109.770332275762,120.507369620741,128.979512512565,128.979512512565,2019,10
322,116.798527575902,115.777175052039,110.696404532782,121.157114572504,123.124234932676,123.124234932676,2019,11
323,115.944615569784,115.428889108118,110.184138732673,121.00081080096,121.390116648119,121.390116648119,2019,12
324,116.442660407421,115.961079202615,110.730550714291,122.191082221949,122.573942871843,122.573942871843,2020,1
325,116.425310160967,115.944340466423,111.23260818495,122.648225433177,122.22560897108,122.22560897108,2020,2
326,112.865962252296,113.322277269441,111.456315561676,115.189036397259,108.171846802246,108.171846802246,2020,3
327,90.5587756313768,90.9940939253416,87.6199723352821,93.9198742720467,88.8815548653931,88.8815548653931,2020,4
328,88.7763911148028,89.6532409770986,86.5935455232709,92.6610063255378,81.2220567028904,81.2220567028904,2020,5
329,94.7150003962625,94.8971581532823,95.1670418174903,94.2683339252734,91.6614705159573,91.6614705159573,2020,6
330,99.912071973836,100.101725571294,104.358843047158,96.0203556424597,97.6246332979403,97.6246332979403,2020,7
331,102.089619335815,102.250408704044,105.266187377705,98.7284241634693,101.133875222008,101.133875222008,2020,8
332,104.336538603087,104.65655769958,106.314703593523,103.305951501923,98.9591357604428,98.9591357604428,2020,9
333,105.787669874422,106.399605744849,108.430802499783,102.951295692254,101.863794578133,101.863794578133,2020,10
334,108.691209714841,106.808321909985,109.427999667002,103.794956920586,122.656260262551,122.656260262551,2020,11
335,108.402033474586,106.935362258072,109.463094230801,104.805157527568,122.800981572445,122.800981572445,2020,12
336,109.290751465662,107.61680735198,110.418469051714,104.866321502357,127.440421714517,127.440421714517,2021,1
337,108.803578653006,107.009862261546,110.396004176934,105.30880303905,126.118964823278,126.118964823278,2021,2
338,112.176297747932,109.671071531908,111.092427173988,108.402018862199,133.627322874607,133.627322874607,2021,3
339,113.498001270763,112.12190107627,113.080630911704,110.745654075669,129.619704214923,129.619704214923,2021,4
340,114.496770491334,112.140656090899,111.975601684177,112.511816499145,138.616934164131,138.616934164131,2021,5
