,Indicador Global de la Actividad Económica,Actividades primarias,Actividades secundarias,21 Minería ,"22 Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",23 Construcción ,31-33 Industrias manufactureras ,Actividades terciarias,43 Comercio al por mayor,46 Comercio al por menor,"48-49-51 Transportes, correos y almacenamiento; Información en medios masivos ",52-53 Servicios financieros y de seguros; Servicios inmobiliarios y de alquiler de bienes muebles e intangibles ,"54-55-56 Servicios profesionales, científicos y técnicos; Corporativos; Servicios de apoyo a los negocios y manejo de desechos y servicios de remediación",61-62 Servicios educativos; Servicios de salud y de asistencia social ,"71-81 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos; Otros servicios excepto actividades gubernamentales",72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas ,"93 Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales",Year,Month
92,80.6572190973682,76.8026100068649,91.5604252184002,107.457994977215,55.9555556470469,82.0183448485602,93.148915193528,74.9681446138559,70.1309358692263,79.5128319841725,70.4760083631692,61.2596794371035,81.2549236609136,85.4307835085428,80.6557119043689,104.70806108827,89.4125068325525,2000,9
93,80.4598120688161,81.2628554523244,90.6161665827071,99.7942785105923,56.1959380027307,82.0444368865213,93.2229062286235,75.0528642691961,69.3978035855417,79.0769430500005,70.3406049280761,61.4128887405189,82.0727932613472,85.2528115923137,80.7651822850663,105.317428868673,89.0466648911418,2000,10
94,80.1673478406176,76.483182248888,89.8154770429216,102.394027067577,56.7750708317915,80.4510342953464,91.0151048088418,75.1453125952574,70.8905809938801,80.581051174652,70.0318028070001,61.5728713499886,81.3041555736914,85.281034445381,80.7533677036503,105.531679972715,88.5384224479019,2000,11
95,79.7954811034258,84.0925351283167,88.6042015341959,102.907425555954,56.5089853203556,79.6143438438808,89.5517068147231,74.6423805639782,69.0830746982989,78.9945934053263,69.989335298058,61.385446179788,80.8129592716343,85.6392683808827,80.4709719635642,103.810785732469,87.7348715441746,2000,12
96,79.7745409145132,80.2418506811152,90.0095931171675,103.80658025769,56.3838913719681,78.6534387825896,92.6920347680068,74.4195281381431,67.6094694362626,79.5306591925941,70.2632456373498,62.1213354979041,80.2967823959368,85.4470444821904,80.0195478362704,103.907347234312,85.375856973832,2001,1
97,79.6209866416013,74.5049279807586,89.5851041067474,107.100538538189,56.8554873196282,77.0934386972413,91.279442111059,74.3564791690052,67.325775931957,79.2308817319008,70.1784209214586,62.3164405519943,79.7624644091884,85.7013935640134,80.014114306221,102.746351212832,85.0192194930165,2001,2
98,79.5475664224019,81.3427540901573,88.9431876659478,105.953286442241,57.0732853210973,76.7499232710566,89.9855411048715,74.485062704698,67.2002751066267,79.6906163004046,70.4510691252856,62.4849714012644,79.5759505516563,86.0741375716425,80.2415752151162,102.660326637557,84.4960483485385,2001,3
99,79.3523872729514,83.6738861658504,87.031162639752,102.50622270957,57.7229540531121,73.213573093463,89.3881006650163,74.696458167672,68.9655330852421,81.5976547276009,70.1893819592897,62.7209361780793,79.6094592946499,86.1295274212862,79.7250675514559,100.748360384806,84.2406847640926,2001,4
100,79.1808414723018,83.1573985351352,88.0417074093287,102.235616233175,57.4628517293962,75.253327209326,90.2814526145493,74.2313845242866,66.7309802640747,79.1759511345923,70.2874165982529,62.940604117353,79.1364926499141,86.3772924371044,79.8762103449764,99.8888811676456,84.0841165152247,2001,5
101,79.4997903494147,85.4345376305967,88.6168965430687,105.732217201535,58.0390650812192,76.2127620637372,89.4406780574927,74.2977850587789,67.048757676375,79.3341467470642,70.5218103556799,62.9599124164811,79.0676911947518,86.4657222617271,79.7888498839038,100.37349914548,83.9973833181857,2001,6
102,79.6880785468653,80.2118377579655,89.2286653355553,106.298440783848,57.5587239705018,78.6580106393194,89.1214444692826,74.3050091695991,66.8216157457634,79.0189655325072,69.9927039370342,63.210135694931,79.0033375712741,86.4511014369791,79.4656945217653,100.192737023985,84.0297915239879,2001,7
103,79.9922109457899,88.0462013167894,88.9866653667938,105.838772452123,59.0451195388375,79.0945751185025,88.5999330188699,74.5094173981738,67.0566291147763,79.8081579974271,70.2045115170672,63.4757132950739,79.1007715231818,86.7280956625044,79.6802974755782,99.774565952039,84.1523120059715,2001,8
104,79.761777060116,85.2668214794088,88.9720166817335,106.787568754784,58.8932262683144,78.2629661185834,89.3802875942536,74.4828876623534,67.4874559688385,79.7914394845153,69.8524859136602,63.6260992561799,79.2065540040683,86.7841184866736,79.5747116253005,97.3932706143606,84.4574346803057,2001,9
105,78.7357048756381,85.6036871091223,86.8412188362106,103.874977156648,59.4712686028644,76.0669288223225,87.1209726840247,74.0983634758095,65.8944396849764,78.8391852696914,69.3866809491428,63.7792547060165,79.182513572227,86.6613549521499,79.6163841339007,96.5100821533066,84.7818383254573,2001,10
106,79.3494937172609,90.7374386332242,88.5148158638956,108.219437866157,60.1637435553472,76.7706323759931,87.2714441917743,73.9070454807686,65.736454082361,77.7788514532357,69.7875900375635,63.95308843557,79.282926045275,86.488037352387,80.1422529424381,96.3739932496844,85.023609706392,2001,11
107,79.2912203253478,83.1446626641299,88.4031255627664,108.995564707762,60.4346257081639,78.1525130370161,86.7543178886077,74.0599798063978,65.5616368925536,78.2919418014429,69.0049613420518,63.8655476528511,79.2286438690743,86.7465970361987,79.326742627551,96.2245265192188,85.2327684051805,2001,12
108,77.9378513178795,81.9972689688321,86.5261911558486,106.293129005721,56.7140230497558,74.3728978956352,86.7849271957126,73.1223372793687,63.207703862539,75.7004071859819,68.0280117014459,63.9452676748727,78.5560307942827,87.142281922761,79.7467587476224,96.1274850297477,84.8024328527301,2002,1
109,78.5187047300942,82.0876145810747,86.0868861399875,106.011848230451,57.166971661711,74.2705255943826,86.2957546634023,74.0172231977748,65.521161303986,78.5080173787333,69.1582589950332,64.0827567071221,78.3249616483926,86.3125688225431,79.8148092598503,94.7017669275112,85.2765933310011,2002,2
110,78.8949846966238,81.9399302806907,86.1592767322851,104.198243718959,57.0031982162558,70.5697378757337,87.5390060003562,74.9308598991743,67.077850929703,80.0079803676657,69.2562934703962,64.6255619402937,80.2234265231125,88.6123644331379,79.4966536896613,95.6689310127686,85.2245924072629,2002,3
111,79.2336090839807,84.1050264331544,86.9420426564345,105.760259089708,57.4209305264667,74.3700221673646,87.4484794382546,74.749925140556,67.5957595225835,82.3627273096871,70.3223211427198,64.0003718612587,78.3295919057372,86.2981421854033,80.2013958841421,95.7965255782979,85.5395517084886,2002,4
112,79.492667094201,83.5618057331739,87.0594361167749,105.818748598185,58.5074778957068,75.3563340053272,86.3288331690002,75.1335353173728,67.8603170935852,81.6757260449746,70.544073141498,64.5041306082867,79.4767000878887,86.8823984880107,80.4958799335952,94.9466455560673,85.8915119981881,2002,5
113,79.2817239811821,81.1163420172269,86.8422908759453,105.67825587662,58.0657113427851,74.2839758185913,86.9002649515221,75.0455813833177,67.4171960157405,80.9294466067925,70.231262079094,64.8411151362811,79.4524940803087,86.8714911448804,80.2867446930891,95.1309813210392,85.8213690693064,2002,6
114,79.5622625665058,83.8360511132421,87.087074891668,104.88090704251,58.2999927094266,75.1759963347256,87.003254081269,75.222080510429,67.7085645690198,81.9818951656881,69.4752706352177,65.0996739514052,79.8949698021652,86.7933922199287,80.2454072731996,94.6793484950345,85.9684615664263,2002,7
115,80.0738285867555,85.9836982307754,87.7954811409056,106.429618148103,58.1559814955563,76.2818526038165,87.3897900861846,75.5003325546245,67.9925210431867,82.1439420806331,70.1145521357549,65.231284408047,80.1446818963065,86.8072278947531,81.1289335595226,94.6877203468825,85.8493354471345,2002,8
