,TOTAL,Construcción,    Residencial,    No residencial,Maquinaria y equipo,Nacional,Equipo de transporte,"Maquinaria, equipo y otros bienes",Importado,Equipo de transporte,"Maquinaria, equipo y otros bienes",Year,Month
199,87.0810594526257,100.096292917901,102.944206599516,98.8404921023794,66.5113387361501,67.5832804092855,49.7545316371508,93.8461160710668,65.1843395504402,61.2530260749865,65.8091818723804,2009,8
200,86.1942408092949,99.5438418731067,104.130769067294,97.6991877984701,66.2372603057099,66.8137373863823,47.2313782734947,91.1584767349815,64.6836182466198,66.8680008869998,64.4999887823492,2009,9
201,86.7561430591164,97.3403348448525,100.396652778018,96.7991835082178,70.2796366913736,80.0361086100669,63.6051916259372,98.1616066313019,64.5075480085704,66.8447130577734,65.3310793359678,2009,10
202,85.9219940920001,96.569554620618,98.9467430461039,95.5222432947385,70.1678004105994,70.5261511706132,64.3310854618142,76.4260804755375,67.9438434274711,63.3886354871951,68.8968333497649,2009,11
203,87.6890663371644,96.9705317205253,104.48638812075,92.4015689417648,72.8052212250662,83.3796479085352,70.4252335723408,94.5061530519169,68.6985658979816,78.8379013270416,68.2204425456287,2009,12
204,94.0577437989165,109.111806290348,115.044922564865,102.128804791843,68.2243026992211,75.5184231917969,62.2569962789726,94.6980503333354,66.1546288212581,61.2050125464991,64.589309317406,2010,1
205,89.6950339536788,99.4796182430911,102.095262210679,97.5787261076118,72.5147455081542,74.2606388691615,56.8963036244009,97.4157631462098,69.6012725637749,69.3911912392439,70.0332331091744,2010,2
206,92.0191700679624,102.812370395271,102.685614745865,101.469107792276,76.1888996250203,82.5964026058882,64.4217484052607,104.642686111591,71.1711486752985,71.7070872951985,71.6972320032992,2010,3
207,92.8902639170044,103.94757519281,105.822537018493,101.857812673951,74.2783244933513,79.8031752935449,66.9158664208394,97.8931519789849,70.4706802118014,63.8392534206532,70.808159533972,2010,4
208,90.5992426752811,98.9369955815834,92.2423488275236,102.438638745084,76.6126529092861,79.1216116261907,61.5443364898173,103.046477955381,75.9582977182823,77.3266309390427,74.3805964681066,2010,5
209,90.3687225437527,100.261868494544,98.2621010622413,100.88204065488,75.5739221949085,80.4067476039011,65.7709023437035,101.885913605438,71.1748734296767,69.0600971347111,71.5203899342114,2010,6
210,88.9697229362103,97.8910496689792,97.8260648930327,99.3070377789757,73.7214378139177,81.3812619890178,70.7030038827735,95.4036683284738,69.2777167603206,66.6377886010383,70.0032723265887,2010,7
211,90.0491688259004,96.4789793064466,93.7160214077414,99.1273690145126,79.8496554141183,81.6526349087158,73.536139952279,95.883501540568,76.9792652447847,66.2494527083979,79.1118196186873,2010,8
212,91.3594844706689,97.8056786050172,98.0290219151377,99.0462176532804,81.2728511478137,82.5835733282796,69.8507387734528,97.6908977897783,80.0409452964069,71.697446269243,81.5290556139094,2010,9
213,92.406289156423,97.7618381660079,98.5080526604297,98.5164011045926,84.58042513189,89.9597887487321,83.994196967898,93.5867366639151,80.4853076232335,79.1302106157189,81.9498704813879,2010,10
214,91.7327966805556,97.0024524631198,96.0420006426503,98.4907001473809,83.9023988471798,84.6231630180104,80.1082808478582,87.0586392595986,81.8809140787403,80.7612471821019,82.1002409790917,2010,11
215,92.7005957908231,97.4582841495021,96.5116392652848,98.3418999637551,85.0598532912164,95.2893351227015,87.2679290049606,100.833083556005,81.0066734681008,76.747710319885,82.8924780907079,2010,12
216,97.1337245340745,102.066791450064,101.747191828562,99.8488366960294,87.6730135711289,90.8656773863584,87.3752287731536,98.6809225783528,89.4680233711187,95.0351804112121,85.7634340550128,2011,1
217,93.3147683540589,97.6868348110717,97.4250290088403,98.3455504140287,85.8710850985981,89.383124080378,80.9601477054422,101.67738650264,80.8628576478816,69.9793277256498,83.1017957624227,2011,2
218,93.1493288015657,97.3492088364887,92.6720012365809,99.8328921880419,86.2487771419204,94.0493925510433,88.3937511995294,100.140668309769,81.4253634362022,69.0336787140476,83.7148497484855,2011,3
219,94.8924730921021,100.176911928494,101.996351254105,98.527912145976,87.9055685859551,91.8476153358781,85.7748951364353,100.126192109931,84.7216884835785,69.273821305041,87.0242435338097,2011,4
220,96.9428492713964,100.587928627251,99.7129567858073,99.8327444468798,91.2220168926196,95.1933925594991,95.01783245793,97.0950183241543,88.566921650045,81.5878997005802,88.7077895321069,2011,5
221,101.17462226608,106.711019462738,110.715251369285,103.342423372315,92.2195578186294,95.4889096152747,92.8100852272056,101.517669827685,89.2843890465851,84.2249977866748,89.8116251736252,2011,6
222,98.8565509083286,103.002051552587,104.179089796209,103.429000191326,92.1903691268242,94.4313911423618,87.7060823864635,104.022088111929,90.313436787731,93.4925060265154,90.1528213509412,2011,7
223,100.40071245562,105.341231142836,105.448168741562,105.481858793237,92.8794717131856,95.0356659393633,86.9146305052686,108.55686057974,90.0945705350825,105.882107263902,87.7133261399179,2011,8
224,99.3107392827636,102.775293196794,102.671655551094,104.344906524974,92.9375153604615,97.0205620665875,84.0462638740228,111.37601134905,90.3628156749752,103.366661407962,88.3518198503695,2011,9
225,100.31134295211,105.879185301337,107.026211319,105.849942811593,90.5145068537292,97.5003622122721,83.4937707980588,113.122163347946,85.8394535241638,90.8068190585509,85.6329888308066,2011,10
226,102.798152265108,110.005424127783,113.79069335548,108.280035350466,93.5430506013911,95.3457601916047,79.9628685874724,111.933148785775,90.7394681850753,80.0410218712739,92.5000425849117,2011,11
227,104.202064725926,107.898457872101,109.732675218456,105.943941443891,97.8411566245165,100.860107778791,80.715755500062,122.243396623885,99.1845579511355,115.912267769901,97.5127167466584,2011,12
228,103.014509505268,104.477633396674,107.578034196401,100.384684560211,99.9432954483239,105.934774274723,100.089479764876,115.717866583571,98.6611375045227,99.8332961985438,96.5952209396572,2012,1
229,102.490400732721,104.997359109173,105.429081948339,105.266087186049,99.5998399398542,101.95785537639,100.382019591073,106.660154936347,100.134154049749,103.357068228827,99.9230499258249,2012,2
230,102.846079776212,104.476286472299,102.407211424134,105.848329617583,98.8842544643667,97.7453789332175,91.5343634256499,105.831635171207,100.5169508289,101.173877546825,100.531301925877,2012,3
231,104.034208160123,105.676837267298,103.161316140459,107.767333007786,101.967464468386,99.4512166865865,91.661194643537,108.480970767104,102.236187734753,116.794399854119,100.119359149124,2012,4
232,103.680965075524,106.924295538303,103.056186935486,107.89082903135,99.6632852220794,102.884080161553,99.0890400376881,109.160968997834,97.8491828993093,88.1671096951719,98.3934450585216,2012,5
